date,policy_impact_score,policy_event_count_30d,policy_event_count_90d,event_regulation_active,event_sanction_active,event_frost_active,event_economic_active,event_supply_active,event_trade_active,event_pandemic_active,policy_impact_30d_avg,policy_impact_90d_avg
2018-10-02,1.1544332219002444,0.0,1.0,0,0,0,1,0,0,0,1.456197439653074,1.3544015256632922
2018-10-03,1.1367874248827987,0.0,1.0,0,0,0,1,0,0,0,1.433939102011728,1.367032497050879
2018-10-04,1.1194113482324333,0.0,1.0,0,0,0,1,0,0,0,1.4120209885604988,1.3794704009201282
2018-10-05,1.1023008692066991,0.0,1.0,0,0,0,1,0,0,0,1.390437898888583,1.3917181883557581
2018-10-06,1.0854519280802837,0.0,1.0,0,0,0,1,0,0,0,1.3691847120747407,1.403778765334428
2018-10-07,1.0688605271817786,0.0,1.0,0,0,0,1,0,0,0,1.3482563854722787,1.4156549934142255
2018-10-08,1.052522729945171,0.0,1.0,0,0,0,1,0,0,0,1.3276479535126042,1.4273496904136163
2018-10-09,1.036434659975832,0.0,1.0,0,0,0,1,0,0,0,1.3073545265270674,1.4388656310800143
2018-10-10,1.0205925001307827,0.0,1.0,0,0,0,1,0,0,0,1.2873712895868115,1.4502055477481344
2018-10-11,1.0049924916130173,0.0,1.0,0,0,0,1,0,0,0,1.267693501360357,1.461372130988279
2018-10-12,0.9896309330796706,0.0,1.0,0,0,0,1,0,0,0,1.2483164929886479,1.4723680302447197
2018-10-13,0.9745041797638186,0.0,1.0,0,0,0,1,0,0,0,1.2292356669772924,1.4831958544643176
2018-10-14,0.9596086426096992,0.0,1.0,0,0,0,1,0,0,0,1.2104464961057353,1.4938581727155367
2018-10-15,0.9449407874211548,0.0,1.0,0,0,0,1,0,0,0,1.191944522353107,1.504357514797994
2018-10-16,0.9304971340230894,0.0,1.0,0,0,0,1,0,0,0,1.1737253558404885,1.514696371842695
2018-10-17,0.9162742554357429,0.0,1.0,0,0,0,1,0,0,0,1.1557846737893442,1.5248771969030919
2018-10-18,0.9022687770615875,0.0,1.0,0,0,0,1,0,0,0,1.138118219495876,1.5349024055371097
2018-10-19,0.8884773758846526,0.0,1.0,0,0,0,1,0,0,0,1.1207218013210565,1.5447743763802724
2018-10-20,0.8748967796820876,0.0,1.0,0,0,0,1,0,0,0,1.1035912916960948,1.5544954517100735
2018-10-21,0.8615237662477762,0.0,1.0,0,0,0,1,0,0,0,1.08672262614311,1.5640679380017153
2018-10-22,0.8483551626278197,0.0,1.0,0,0,0,1,0,0,0,1.0701118023107687,1.5734941064753576
2018-10-23,0.8353878443677027,0.0,1.0,0,0,0,1,0,0,0,1.0537548790246676,1.5827761936349989
2018-10-24,0.8226187347709695,0.0,1.0,0,0,0,1,0,0,0,1.037647975352227,1.591916401799121
2018-10-25,0.8100448041692296,0.0,1.0,0,0,0,1,0,0,0,1.021787269681881,1.6009168996232233
2018-10-26,0.7976630692033226,0.0,1.0,0,0,0,1,0,0,0,1.0061689988163407,1.6097798226143711
2018-10-27,0.7854705921154701,0.0,1.0,0,0,0,1,0,0,0,0.9907894570797169,1.6185072736378765
2018-10-28,0.7734644800522466,0.0,1.0,0,0,0,1,0,0,0,0.9756449954382926,1.627101323416235
2018-10-29,0.7616418843782061,0.0,1.0,0,0,0,1,0,0,0,0.9607320206347326,1.6355640110204372
2018-10-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0.9210469943355276,1.602230677687104
2018-10-31,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8819685634681096,1.5694068525892897
2018-11-01,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8434874560714347,1.5370847477677323
2018-11-02,0.0,0.0,0.0,0,0,0,0,0,0,0,0.8055945419086749,1.5052566943040517
2018-11-03,0.0,0.0,0.0,0,0,0,0,0,0,0,0.768280830300927,1.4739151405011797
2018-11-04,0.0,0.0,0.0,0,0,0,0,0,0,0,0.7315374679940371,1.4430526500916032
2018-11-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0.6953557370580276,1.4126619004729961
2018-11-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0.659727052818635,1.382735680970817
2018-11-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0.6246429618204626,1.3532668911274672
2018-11-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5900951398212683,1.3242485390175966
2018-11-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5560753898169087,1.2956737395891609
2018-11-10,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5225756400964748,1.2675357130298377
2018-11-11,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4895879423271525,1.2398277831584115
2018-11-12,0.0,0.0,0.0,0,0,0,0,0,0,0,0.4571044696683586,1.2125433758407453
2018-11-13,0.0,0.0,0.0,0,0,0,0,0,0,0,0.42511751491470195,1.1856760174299674
2018-11-14,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3936194886673301,1.1592193332304974
2018-11-15,0.0,0.0,0.0,0,0,0,0,0,0,0,0.36260291753322715,1.133167045985552
2018-11-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0.33206044235203575,1.107512974387769
2018-11-17,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3019848164499828,1.0822510316125955
2018-11-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0.27236890392049434,1.057375223874097
2018-11-19,0.0,0.0,0.0,0,0,0,0,0,0,0,0.24320567793109144,1.0328796490028371
2018-11-20,0.0,0.0,0.0,0,0,0,0,0,0,0,0.21448821905616555,1.0087584950454973
2018-11-21,0.0,0.0,0.0,0,0,0,0,0,0,0,0.18620971363523822,0.9850060388859023
2018-11-22,0.0,0.0,0.0,0,0,0,0,0,0,0,0.1583634521563148,0.9616166448871207
2018-11-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0.13094282766394919,0.9385847635543244
2018-11-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0.10394133419164152,0.9159049302180848
2018-11-25,0.0,0.0,0.0,0,0,0,0,0,0,0,0.07735256521819743,0.8935717637377956
2018-11-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0.05117021214768176,0.8715799652249141
2018-11-27,0.0,0.0,0.0,0,0,0,0,0,0,0,0.02538806281260687,0.8499243167857181
2018-11-28,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.8285996802832803
2018-11-29,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.8076009961183658
2018-11-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.7869232820289638
2018-12-01,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.7665616319081696
2018-12-02,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.7465112146401341
2018-12-03,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.7267672729538087
2018-12-04,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.7073251222942066
2018-12-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6881801497109227
2018-12-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6693278127636378
2018-12-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6507636384443556
2018-12-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6324832221161119
2018-12-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6144822264679067
2018-12-10,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5967563804856106
2018-12-11,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5793014784386001
2018-12-12,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5621133788818836
2018-12-13,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5451880036734791
2018-12-14,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5285213370068124
2018-12-15,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5121094244579052
2018-12-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.4959483720471266
2018-12-17,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.48003434531528627
2018-12-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.4643635684138503
2018-12-19,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.44893232320906207
2018-12-20,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.43373694839975846
2018-12-21,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.41877383864866896
2018-12-22,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.4040394437269941
2018-12-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.3895302676720587
2018-12-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.37524286795784084
2018-12-25,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.3611738546781793
2018-12-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.3473198897424662
2018-12-27,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.33367768608363313
2018-12-28,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.32024400687824417
2018-12-29,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.30701566477850917
2018-12-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.2939895211560365
2018-12-31,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.2811624853571449
2019-01-01,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.26853151396955827
2019-01-02,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.25609361010030895
2019-01-03,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.24384582266467902
2019-01-04,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.23178524568600917
2019-01-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.21990901760621165
2019-01-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.20821432060682088
2019-01-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.19669837994042275
2019-01-08,2.0,1.0,1.0,0,0,1,0,0,0,0,0.06666666666666667,0.20758068549452513
2019-01-09,1.9543199368684918,1.0,1.0,0,0,1,0,0,0,0,0.13181066456228308,0.218128768219586
2019-01-10,1.909683207820833,1.0,1.0,0,0,1,0,0,0,0,0.19546677148964417,0.22835157127226557
2019-01-11,1.8660659830736148,1.0,1.0,0,0,1,0,0,0,0,0.25766897092543134,0.2382578135312633
2019-01-12,1.8234449771164336,1.0,1.0,0,0,1,0,0,0,0,0.31845047016264577,0.2478559950257826
2019-01-13,1.7817974362806785,1.0,1.0,0,0,1,0,0,0,0,0.3778437180386684,0.25715440223533287
2019-01-14,1.7411011265922482,1.0,1.0,0,0,1,0,0,0,0,0.43588042225841,0.26616111326387903
2019-01-15,1.7013343219017114,1.0,1.0,0,0,1,0,0,0,0,0.49259156632180034,0.2748840028912787
2019-01-16,1.6624757922855755,1.0,1.0,0,0,1,0,0,0,0,0.5480074260646528,0.2833307475048786
2019-01-17,1.6245047927124712,1.0,1.0,0,0,1,0,0,0,0,0.6021575858217353,0.29150882991407656
2019-01-18,1.5874010519681996,1.0,1.0,0,0,1,0,0,0,0,0.6550709542206753,0.2994255440505889
2019-01-19,1.5511447618337346,1.0,1.0,0,0,1,0,0,0,0,0.7067757796151332,0.30708799955709953
2019-01-20,1.515716566510398,1.0,1.0,0,0,1,0,0,0,0,0.7572996651654796,0.31450312626690596
2019-01-21,1.4810975522865641,1.0,1.0,0,0,1,0,0,0,0,0.8066695835750318,0.32167767857711554
2019-01-22,1.4472692374403782,1.0,1.0,0,0,1,0,0,0,0,0.8549118914897111,0.32861823971788673
2019-01-23,1.4142135623730951,1.0,1.0,0,0,1,0,0,0,0,0.9020523435688143,0.3353312259201519
2019-01-24,1.381912879967776,1.0,1.0,0,0,1,0,0,0,0,0.9481161062344068,0.3418228904842014
2019-01-25,1.35034994616819,1.0,1.0,0,0,1,0,0,0,0,0.9931277711066798,0.34809932775145386
2019-01-26,1.3195079107728942,1.0,1.0,0,0,1,0,0,0,0,1.0371113681324429,0.35416647698168324
2019-01-27,1.2893703084395791,1.0,1.0,0,0,1,0,0,0,0,1.080090378413762,0.36003012613792074
2019-01-28,1.2599210498948732,1.0,1.0,0,0,1,0,0,0,0,1.1220877467435915,0.3740292489145305
2019-01-29,1.2311444133449163,1.0,1.0,0,0,1,0,0,0,0,1.1631258938550886,0.3877086312850295
2019-01-30,1.2030250360821166,1.0,1.0,0,0,1,0,0,0,0,1.203226728391159,0.40107557613038636
2019-01-31,1.1755479062836087,1.0,1.0,0,0,1,0,0,0,0,1.2424116586006126,0.4141372195335376
2019-02-01,1.1486983549970349,1.0,1.0,0,0,1,0,0,0,0,1.2807016037671806,0.4269005345890602
2019-02-02,1.122462048309373,1.0,1.0,0,0,1,0,0,0,0,1.3181170053774929,0.439372335125831
2019-02-03,1.096824979694626,1.0,1.0,0,0,1,0,0,0,0,1.3546778380339803,0.4515592793446602
2019-02-04,1.0717734625362931,1.0,1.0,0,0,1,0,0,0,0,1.3904036201185235,0.46346787337284123
2019-02-05,1.0472941228206267,1.0,1.0,0,0,1,0,0,0,0,1.4253134242125445,0.4751044747375148
2019-02-06,1.023373891996775,1.0,1.0,0,0,1,0,0,0,0,1.4594258872791037,0.4864752957597013
2019-02-07,1.0,0.0,1.0,0,0,1,0,0,0,0,1.4260925539457705,0.49758640687081235
2019-02-08,0.9771599684342459,0.0,1.0,0,0,1,0,0,0,0,1.3935205549979621,0.5084437398534151
2019-02-09,0.9548416039104166,0.0,1.0,0,0,1,0,0,0,0,1.3616925015342816,0.5190530910079753
2019-02-10,0.9330329915368074,0.0,1.0,0,0,1,0,0,0,0,1.330591401816388,0.5294201242472731
2019-02-11,0.9117224885582168,0.0,1.0,0,0,1,0,0,0,0,1.3002006521977807,0.5395503741201422
2019-02-12,0.8908987181403393,0.0,1.0,0,0,1,0,0,0,0,1.2705040282597695,0.549449248766146
2019-02-13,0.8705505632961241,0.0,1.0,0,0,1,0,0,0,0,1.2414856761498987,0.5591220328027695
2019-02-14,0.8506671609508557,0.0,1.0,0,0,1,0,0,0,0,1.2131301041182034,0.5685738901466679
2019-02-15,0.8312378961427878,0.0,1.0,0,0,1,0,0,0,0,1.1854221742467772,0.5778098667704767
2019-02-16,0.8122523963562355,0.0,1.0,0,0,1,0,0,0,0,1.158347094368236,0.5868348933966571
2019-02-17,0.7937005259840998,0.0,1.0,0,0,1,0,0,0,0,1.131890410168766,0.5956537881298137
2019-02-18,0.7755723809168673,0.0,1.0,0,0,1,0,0,0,0,1.1060379974715373,0.6042712590288901
2019-02-19,0.7578582832551991,0.0,1.0,0,0,1,0,0,0,0,1.080776054696364,0.6126919066206145
2019-02-20,0.7405487761432821,0.0,1.0,0,0,1,0,0,0,0,1.0560910954915876,0.6209202263555399
2019-02-21,0.7236346187201891,0.0,1.0,0,0,1,0,0,0,0,1.0319699415342483,0.6289606110079865
2019-02-22,0.7071067811865476,0.0,1.0,0,0,1,0,0,0,0,1.0083997154946964,0.6368173530211703
2019-02-23,0.690956439983888,0.0,1.0,0,0,1,0,0,0,0,0.9853678341619003,0.644494646798769
2019-02-24,0.675174973084095,0.0,1.0,0,0,1,0,0,0,0,0.9628620017257637,0.6519965909441479
2019-02-25,0.6597539553864471,0.0,1.0,0,0,1,0,0,0,0,0.9408702032128822,0.6593271904484418
2019-02-26,0.6446851542197896,0.0,1.0,0,0,1,0,0,0,0,0.9193806980722226,0.6664903588286616
2019-02-27,0.6299605249474366,0.0,1.0,0,0,1,0,0,0,0,0.8983820139073081,0.6734899202169664
2019-02-28,0.6155722066724582,0.0,1.0,0,0,1,0,0,0,0,0.8778629403515593,0.680329611402216
2019-03-01,0.6015125180410583,0.0,1.0,0,0,1,0,0,0,0,0.8578125230835241,0.6870130838248945
2019-03-02,0.5877739531418044,0.0,1.0,0,0,1,0,0,0,0,0.8382200579787973,0.69354390552647
2019-03-03,0.5743491774985174,0.0,1.0,0,0,1,0,0,0,0,0.8190750853955133,0.6999255630542314
2019-03-04,0.5612310241546865,0.0,1.0,0,0,1,0,0,0,0,0.8003673845903572,0.7061614633226168
2019-03-05,0.548412489847313,0.0,1.0,0,0,1,0,0,0,0,0.7820869682621134,0.7122549354320313
2019-03-06,0.5358867312681466,0.0,1.0,0,0,1,0,0,0,0,0.7642240772198419,0.7182092324461219
2019-03-07,0.5236470614103134,0.0,1.0,0,0,1,0,0,0,0,0.7467691751728314,0.7240275331284587
2019-03-08,0.5116869459983875,0.0,1.0,0,0,1,0,0,0,0,0.7297129436395519,0.729712943639552
2019-03-09,0.0,0.0,1.0,0,0,0,0,0,0,0,0.6963796103062185,0.729712943639552
2019-03-10,0.0,0.0,1.0,0,0,0,0,0,0,0,0.6638076113584103,0.729712943639552
2019-03-11,0.0,0.0,1.0,0,0,0,0,0,0,0,0.6319795578947297,0.729712943639552
2019-03-12,0.0,0.0,1.0,0,0,0,0,0,0,0,0.6008784581768362,0.729712943639552
2019-03-13,0.0,0.0,1.0,0,0,0,0,0,0,0,0.570487708558229,0.729712943639552
2019-03-14,0.0,0.0,1.0,0,0,0,0,0,0,0,0.5407910846202176,0.729712943639552
2019-03-15,0.0,0.0,1.0,0,0,0,0,0,0,0,0.5117727325103468,0.729712943639552
2019-03-16,0.0,0.0,1.0,0,0,0,0,0,0,0,0.4834171604786517,0.729712943639552
2019-03-17,0.0,0.0,1.0,0,0,0,0,0,0,0,0.4557092306072254,0.729712943639552
2019-03-18,0.0,0.0,1.0,0,0,0,0,0,0,0,0.4286341507286842,0.729712943639552
2019-03-19,0.0,0.0,1.0,0,0,0,0,0,0,0,0.4021774665292142,0.729712943639552
2019-03-20,0.0,0.0,1.0,0,0,0,0,0,0,0,0.37632505383198533,0.729712943639552
2019-03-21,0.0,0.0,1.0,0,0,0,0,0,0,0,0.351063111056812,0.729712943639552
2019-03-22,0.0,0.0,1.0,0,0,0,0,0,0,0,0.32637815185203595,0.729712943639552
2019-03-23,0.0,0.0,1.0,0,0,0,0,0,0,0,0.3022569978946963,0.729712943639552
2019-03-24,0.0,0.0,1.0,0,0,0,0,0,0,0,0.2786867718551447,0.729712943639552
2019-03-25,0.0,0.0,1.0,0,0,0,0,0,0,0,0.2556548905223484,0.729712943639552
2019-03-26,0.0,0.0,1.0,0,0,0,0,0,0,0,0.23314905808621192,0.729712943639552
2019-03-27,0.0,0.0,1.0,0,0,0,0,0,0,0,0.21115725957333037,0.729712943639552
2019-03-28,0.0,0.0,1.0,0,0,0,0,0,0,0,0.1896677544326707,0.729712943639552
2019-03-29,0.0,0.0,1.0,0,0,0,0,0,0,0,0.16866907026775615,0.729712943639552
2019-03-30,0.0,0.0,1.0,0,0,0,0,0,0,0,0.14814999671200757,0.729712943639552
2019-03-31,0.0,0.0,1.0,0,0,0,0,0,0,0,0.1280995794439723,0.729712943639552
2019-04-01,0.0,0.0,1.0,0,0,0,0,0,0,0,0.10850711433924548,0.729712943639552
2019-04-02,0.0,0.0,1.0,0,0,0,0,0,0,0,0.08936214175596156,0.729712943639552
2019-04-03,0.0,0.0,1.0,0,0,0,0,0,0,0,0.07065444095080535,0.729712943639552
2019-04-04,0.0,0.0,1.0,0,0,0,0,0,0,0,0.052374024622561584,0.729712943639552
2019-04-05,0.0,0.0,1.0,0,0,0,0,0,0,0,0.03451113358029003,0.729712943639552
2019-04-06,0.0,0.0,1.0,0,0,0,0,0,0,0,0.017056231533279582,0.729712943639552
2019-04-07,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.729712943639552
2019-04-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.7074907214173296
2019-04-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6857760554521242
2019-04-10,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6645573531430038
2019-04-11,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6438232866644081
2019-04-12,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6235627869186698
2019-04-13,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.6037650376266623
2019-04-14,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5844194695534152
2019-04-15,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5655157548656183
2019-04-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5470438016180008
2019-04-17,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5289937483656401
2019-04-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5113559588993267
2019-04-19,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.4941210171011741
2019-04-20,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.4772797219177253
2019-04-21,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.46082308244787457
2019-04-22,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.44474231314298146
2019-04-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.4290288291166137
2019-04-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.4136742415614162
2019-04-25,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.3986703532706586
2019-04-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.38400915426207083
2019-04-27,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.3696828175016311
2019-04-28,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.35568369472502137
2019-04-29,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.34200431235452233
2019-04-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.32863736750916545
2019-05-01,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.31557572410601425
2019-05-02,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.30281240905049167
2019-05-03,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.29034060851372084
2019-05-04,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.27815366429489163
2019-05-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.2662450702667106
2019-05-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.254608468902037
2019-05-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.24323764787985058
2019-05-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.23212653676873948
2019-05-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.22126920378613676
2019-05-10,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.21065985263157658
2019-05-11,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.20029281939227872
2019-05-12,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.19016256951940966
2019-05-13,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.18026369487340585
2019-05-14,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.1705909108367823
2019-05-15,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.16113905349288388
2019-05-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.15190307686907514
2019-05-17,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.14287805024289474
2019-05-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.13405915550973807
2019-05-19,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.12544168461066177
2019-05-20,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.11702103701893733
2019-05-21,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.10879271728401198
2019-05-22,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.10075233263156542
2019-05-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.09289559061838158
2019-05-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.08521829684078282
2019-05-25,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.07771635269540399
2019-05-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.07038575319111014
2019-05-27,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.06322258481089024
2019-05-28,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.05622302342258539
2019-05-29,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.049383332237335854
2019-05-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.04269985981465743
2019-05-31,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.03616903811308182
2019-06-01,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.02978738058532052
2019-06-02,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.023551480316935117
2019-06-03,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.01745800820752053
2019-06-04,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.011503711193430011
2019-06-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.005685410511093194
2019-06-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-10,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-11,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-12,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-13,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-14,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-15,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-17,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-19,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-20,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-21,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-22,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-25,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-27,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-28,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-29,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-06-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2019-07-01,1.0,1.0,1.0,0,0,0,1,0,0,0,0.03333333333333333,0.011111111111111112
2019-07-02,0.9548416039104165,1.0,1.0,0,0,0,1,0,0,0,0.06516138679701387,0.021720462265671293
2019-07-03,0.9117224885582168,1.0,1.0,0,0,0,1,0,0,0,0.0955521364156211,0.03185071213854037
2019-07-04,0.8705505632961241,1.0,1.0,0,0,0,1,0,0,0,0.12457048852549191,0.04152349617516397
2019-07-05,0.8312378961427878,1.0,1.0,0,0,0,1,0,0,0,0.1522784183969182,0.05075947279897273
2019-07-06,0.7937005259840998,1.0,1.0,0,0,0,1,0,0,0,0.17873510259638817,0.05957836753212938
2019-07-07,0.757858283255199,1.0,1.0,0,0,0,1,0,0,0,0.20399704537156146,0.06799901512385383
